alt_answer,alt_idx,cf_answer_sum_logprob,condition,margin,margin_shift_vs_cf_clean,margin_shift_vs_cf_qr_ablate,orig_answer_sum_logprob,source_answer,source_idx,task
3712,103392_1993.txt_employees_count_total_176,-9.542829513549805,patch_bottom,-0.3287534713745117,8.825931549072266,0.025092124938964844,-9.871582984924316,35000,104669_1993.txt_employees_count_total_83,employees_count_total
3712,103392_1993.txt_employees_count_total_176,-9.29897403717041,patch_same_layer,-0.16579151153564453,8.988893508911133,0.18805408477783203,-9.464765548706055,35000,104669_1993.txt_employees_count_total_83,employees_count_total
3712,103392_1993.txt_employees_count_total_176,-9.81674861907959,cf_clean,-10.260884284973145,0.0,nan,-20.077632904052734,60400,10456_1993.txt_employees_count_total_98,employees_count_total
3712,103392_1993.txt_employees_count_total_176,-10.240448951721191,cf_qr_ablate,-3.526182174682617,6.734702110290527,0.0,-13.766631126403809,60400,10456_1993.txt_employees_count_total_98,employees_count_total
3712,103392_1993.txt_employees_count_total_176,-9.144570350646973,patch_qr,-4.708619117736816,5.552265167236328,-1.1824369430541992,-13.853189468383789,60400,10456_1993.txt_employees_count_total_98,employees_count_total
3712,103392_1993.txt_employees_count_total_176,-9.356292724609375,patch_random,-4.469291687011719,5.791592597961426,-0.9431095123291016,-13.825584411621094,60400,10456_1993.txt_employees_count_total_98,employees_count_total
3712,103392_1993.txt_employees_count_total_176,-10.37153434753418,patch_bottom,-3.3481597900390625,6.912724494934082,0.1780223846435547,-13.719694137573242,60400,10456_1993.txt_employees_count_total_98,employees_count_total
3712,103392_1993.txt_employees_count_total_176,-10.838008880615234,patch_same_layer,-2.8004369735717773,7.460447311401367,0.7257452011108398,-13.638445854187012,60400,10456_1993.txt_employees_count_total_98,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-9.958580017089844,cf_clean,-11.944950103759766,0.0,nan,-21.90353012084961,5300,34501_1993.txt_employees_count_total_219,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-6.704742908477783,cf_qr_ablate,-4.375146389007568,7.569803714752197,0.0,-11.079889297485352,5300,34501_1993.txt_employees_count_total_219,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-5.524374961853027,patch_qr,-5.760028839111328,6.1849212646484375,-1.3848824501037598,-11.284403800964355,5300,34501_1993.txt_employees_count_total_219,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-6.463411331176758,patch_random,-4.699882507324219,7.245067596435547,-0.3247361183166504,-11.163293838500977,5300,34501_1993.txt_employees_count_total_219,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-6.774405479431152,patch_bottom,-4.187563896179199,7.757386207580566,0.18758249282836914,-10.961969375610352,5300,34501_1993.txt_employees_count_total_219,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-7.286980628967285,patch_same_layer,-3.562222480773926,8.38272762298584,0.8129239082336426,-10.849203109741211,5300,34501_1993.txt_employees_count_total_219,employees_count_total
14400,29989_1993.txt_employees_count_total_56,-7.68405818939209,cf_clean,-13.541337013244629,0.0,nan,-21.22539520263672,1962,276999_1993.txt_employees_count_total_162,employees_count_total
14400,29989_1993.txt_employees_count_total_56,-9.953984260559082,cf_qr_ablate,-2.3346786499023438,11.206658363342285,0.0,-12.288662910461426,1962,276999_1993.txt_employees_count_total_162,employees_count_total
14400,29989_1993.txt_employees_count_total_56,-7.15217399597168,patch_qr,-5.08132266998291,8.460014343261719,-2.7466440200805664,-12.23349666595459,1962,276999_1993.txt_employees_count_total_162,employees_count_total
14400,29989_1993.txt_employees_count_total_56,-9.692578315734863,patch_random,-2.70699405670166,10.834342956542969,-0.3723154067993164,-12.399572372436523,1962,276999_1993.txt_employees_count_total_162,employees_count_total
14400,29989_1993.txt_employees_count_total_56,-9.95426082611084,patch_bottom,-2.20369815826416,11.337638854980469,0.1309804916381836,-12.157958984375,1962,276999_1993.txt_employees_count_total_162,employees_count_total
14400,29989_1993.txt_employees_count_total_56,-10.686651229858398,patch_same_layer,-1.2395820617675781,12.30175495147705,1.0950965881347656,-11.926233291625977,1962,276999_1993.txt_employees_count_total_162,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-8.703734397888184,cf_clean,-13.635930061340332,0.0,nan,-22.339664459228516,3712,103392_1993.txt_employees_count_total_176,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-10.159513473510742,cf_qr_ablate,-3.218290328979492,10.41763973236084,0.0,-13.377803802490234,3712,103392_1993.txt_employees_count_total_176,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-8.841405868530273,patch_qr,-4.147911071777344,9.488018989562988,-0.9296207427978516,-12.989316940307617,3712,103392_1993.txt_employees_count_total_176,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-10.041276931762695,patch_random,-3.518726348876953,10.117203712463379,-0.30043601989746094,-13.560003280639648,3712,103392_1993.txt_employees_count_total_176,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-10.105360984802246,patch_bottom,-3.2224931716918945,10.413436889648438,-0.004202842712402344,-13.32785415649414,3712,103392_1993.txt_employees_count_total_176,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-9.800688743591309,patch_same_layer,-3.1118993759155273,10.524030685424805,0.10639095306396484,-12.912588119506836,3712,103392_1993.txt_employees_count_total_176,employees_count_total
35000,104669_1993.txt_employees_count_total_83,-8.822128295898438,cf_clean,-6.686861991882324,0.0,nan,-15.508990287780762,29900,812427_1993.txt_employees_count_total_248,employees_count_total
35000,104669_1993.txt_employees_count_total_83,-9.457887649536133,cf_qr_ablate,-3.9564437866210938,2.7304182052612305,0.0,-13.414331436157227,29900,812427_1993.txt_employees_count_total_248,employees_count_total
35000,104669_1993.txt_employees_count_total_83,-7.349328994750977,patch_qr,-3.970625877380371,2.716236114501953,-0.014182090759277344,-11.319954872131348,29900,812427_1993.txt_employees_count_total_248,employees_count_total
35000,104669_1993.txt_employees_count_total_83,-9.197111129760742,patch_random,-4.419240951538086,2.2676210403442383,-0.4627971649169922,-13.616352081298828,29900,812427_1993.txt_employees_count_total_248,employees_count_total
35000,104669_1993.txt_employees_count_total_83,-9.558295249938965,patch_bottom,-3.8413686752319336,2.8454933166503906,0.11507511138916016,-13.399663925170898,29900,812427_1993.txt_employees_count_total_248,employees_count_total
35000,104669_1993.txt_employees_count_total_83,-9.325760841369629,patch_same_layer,-3.774202346801758,2.9126596450805664,0.18224143981933594,-13.099963188171387,29900,812427_1993.txt_employees_count_total_248,employees_count_total
60400,10456_1993.txt_employees_count_total_98,-13.673243522644043,cf_clean,-11.863076210021973,0.0,nan,-25.536319732666016,4729,40878_1993.txt_employees_count_total_18,employees_count_total
60400,10456_1993.txt_employees_count_total_98,-10.264081954956055,cf_qr_ablate,-4.3221235275268555,7.540952682495117,0.0,-14.58620548248291,4729,40878_1993.txt_employees_count_total_18,employees_count_total
60400,10456_1993.txt_employees_count_total_98,-9.222635269165039,patch_qr,-5.030336380004883,6.83273983001709,-0.7082128524780273,-14.252971649169922,4729,40878_1993.txt_employees_count_total_18,employees_count_total
60400,10456_1993.txt_employees_count_total_98,-10.202434539794922,patch_random,-4.451469421386719,7.411606788635254,-0.12934589385986328,-14.65390396118164,4729,40878_1993.txt_employees_count_total_18,employees_count_total
60400,10456_1993.txt_employees_count_total_98,-10.293502807617188,patch_bottom,-4.193106651306152,7.66996955871582,0.12901687622070312,-14.48660945892334,4729,40878_1993.txt_employees_count_total_18,employees_count_total
60400,10456_1993.txt_employees_count_total_98,-10.638542175292969,patch_same_layer,-3.5608482360839844,8.302227973937988,0.7612752914428711,-14.199390411376953,4729,40878_1993.txt_employees_count_total_18,employees_count_total
564,74783_1993.txt_employees_count_total_206,-0.00435119541361928,cf_clean,-16.874999466817826,0.0,nan,-16.879350662231445,257,18497_1993.txt_employees_count_total_34,employees_count_total
564,74783_1993.txt_employees_count_total_206,-9.618274688720703,cf_qr_ablate,0.6484375,17.523436966817826,0.0,-8.969837188720703,257,18497_1993.txt_employees_count_total_34,employees_count_total
564,74783_1993.txt_employees_count_total_206,-6.144387245178223,patch_qr,-2.5390625,14.335936966817826,-3.1875,-8.683449745178223,257,18497_1993.txt_employees_count_total_34,employees_count_total
564,74783_1993.txt_employees_count_total_206,-9.451934814453125,patch_random,-0.3046875,16.570311966817826,-0.953125,-9.756622314453125,257,18497_1993.txt_employees_count_total_34,employees_count_total
564,74783_1993.txt_employees_count_total_206,-9.615083694458008,patch_bottom,0.7578125,17.632811966817826,0.109375,-8.857271194458008,257,18497_1993.txt_employees_count_total_34,employees_count_total
564,74783_1993.txt_employees_count_total_206,-9.265644073486328,patch_same_layer,0.5703125,17.445311966817826,-0.078125,-8.695331573486328,257,18497_1993.txt_employees_count_total_34,employees_count_total
Goodes,104669_1993.txt_ceo_lastname_84,-4.841726303100586,cf_clean,4.765771239995956,0.0,nan,-0.07595506310462952,Loucks,10456_1993.txt_ceo_lastname_99,ceo_lastname
Goodes,104669_1993.txt_ceo_lastname_84,-11.826818466186523,cf_qr_ablate,2.2985706329345703,-2.467200607061386,0.0,-9.528247833251953,Loucks,10456_1993.txt_ceo_lastname_99,ceo_lastname
Goodes,104669_1993.txt_ceo_lastname_84,-7.652324199676514,patch_qr,5.478612184524536,0.7128409445285797,3.180041551589966,-2.1737120151519775,Loucks,10456_1993.txt_ceo_lastname_99,ceo_lastname
Goodes,104669_1993.txt_ceo_lastname_84,-12.114785194396973,patch_random,-0.9616775512695312,-5.727448791265488,-3.2602481842041016,-13.076462745666504,Loucks,10456_1993.txt_ceo_lastname_99,ceo_lastname
Goodes,104669_1993.txt_ceo_lastname_84,-11.79530143737793,patch_bottom,2.2964086532592773,-2.469362586736679,-0.0021619796752929688,-9.498892784118652,Loucks,10456_1993.txt_ceo_lastname_99,ceo_lastname
Goodes,104669_1993.txt_ceo_lastname_84,-14.778289794921875,patch_same_layer,5.417790412902832,0.6520191729068756,3.1192197799682617,-9.360499382019043,Loucks,10456_1993.txt_ceo_lastname_99,ceo_lastname
Leva,77227_1993.txt_ceo_lastname_91,-0.018825588747859,cf_clean,-17.510047854855657,0.0,nan,-17.528873443603516,McCraw,37748_1993.txt_ceo_lastname_63,ceo_lastname
Leva,77227_1993.txt_ceo_lastname_91,-8.34530258178711,cf_qr_ablate,-3.0902233123779297,14.419824542477727,0.0,-11.435525894165039,McCraw,37748_1993.txt_ceo_lastname_63,ceo_lastname
Leva,77227_1993.txt_ceo_lastname_91,-3.6233010292053223,patch_qr,-9.013970851898193,8.496077002957463,-5.923747539520264,-12.637271881103516,McCraw,37748_1993.txt_ceo_lastname_63,ceo_lastname
Leva,77227_1993.txt_ceo_lastname_91,-8.229762077331543,patch_random,-6.464022636413574,11.046025218442082,-3.3737993240356445,-14.693784713745117,McCraw,37748_1993.txt_ceo_lastname_63,ceo_lastname
Leva,77227_1993.txt_ceo_lastname_91,-8.424163818359375,patch_bottom,-2.972036361694336,14.53801149316132,0.11818695068359375,-11.396200180053711,McCraw,37748_1993.txt_ceo_lastname_63,ceo_lastname
Leva,77227_1993.txt_ceo_lastname_91,-10.884710311889648,patch_same_layer,-0.5408897399902344,16.969158114865422,2.5493335723876953,-11.425600051879883,McCraw,37748_1993.txt_ceo_lastname_63,ceo_lastname
Popham,828530_1993.txt_ceo_lastname_113,-0.2949281334877014,cf_clean,-1.1717371344566345,0.0,nan,-1.466665267944336,Pritzker,100923_1993.txt_ceo_lastname_190,ceo_lastname
Popham,828530_1993.txt_ceo_lastname_113,-11.683534622192383,cf_qr_ablate,4.936585426330566,6.108322560787201,0.0,-6.746949195861816,Pritzker,100923_1993.txt_ceo_lastname_190,ceo_lastname
Popham,828530_1993.txt_ceo_lastname_113,-8.267007827758789,patch_qr,5.546860933303833,6.7185980677604675,0.6102755069732666,-2.720146894454956,Pritzker,100923_1993.txt_ceo_lastname_190,ceo_lastname
Popham,828530_1993.txt_ceo_lastname_113,-10.759269714355469,patch_random,4.030393123626709,5.2021302580833435,-0.9061923027038574,-6.72887659072876,Pritzker,100923_1993.txt_ceo_lastname_190,ceo_lastname
Popham,828530_1993.txt_ceo_lastname_113,-11.701272010803223,patch_bottom,4.999181270599365,6.170918405056,0.06259584426879883,-6.702090740203857,Pritzker,100923_1993.txt_ceo_lastname_190,ceo_lastname
Popham,828530_1993.txt_ceo_lastname_113,-11.180326461791992,patch_same_layer,3.7465972900390625,4.918334424495697,-1.189988136291504,-7.43372917175293,Pritzker,100923_1993.txt_ceo_lastname_190,ceo_lastname
Stonecipher,53347_1993.txt_ceo_lastname_105,-0.002359079895541072,cf_clean,-13.160261464538053,0.0,nan,-13.162620544433594,Bogle,801124_1993.txt_ceo_lastname_134,ceo_lastname
Stonecipher,53347_1993.txt_ceo_lastname_105,-8.617596626281738,cf_qr_ablate,-2.4764108657836914,10.683850598754361,0.0,-11.09400749206543,Bogle,801124_1993.txt_ceo_lastname_134,ceo_lastname
Stonecipher,53347_1993.txt_ceo_lastname_105,-6.553056240081787,patch_qr,-3.519522190093994,9.640739274444059,-1.0431113243103027,-10.072578430175781,Bogle,801124_1993.txt_ceo_lastname_134,ceo_lastname
Stonecipher,53347_1993.txt_ceo_lastname_105,-8.821405410766602,patch_random,-4.472011566162109,8.688249898375943,-1.995600700378418,-13.293416976928711,Bogle,801124_1993.txt_ceo_lastname_134,ceo_lastname
Stonecipher,53347_1993.txt_ceo_lastname_105,-8.568580627441406,patch_bottom,-2.529449462890625,10.630812001647428,-0.053038597106933594,-11.098030090332031,Bogle,801124_1993.txt_ceo_lastname_134,ceo_lastname
Stonecipher,53347_1993.txt_ceo_lastname_105,-9.365453720092773,patch_same_layer,-1.368825912475586,11.791435552062467,1.1075849533081055,-10.73427963256836,Bogle,801124_1993.txt_ceo_lastname_134,ceo_lastname
Jones,821480_1993.txt_ceo_lastname_240,-3.3914668560028076,cf_clean,3.3437500819563866,0.0,nan,-0.04771677404642105,Ross,277509_1993.txt_ceo_lastname_228,ceo_lastname
Jones,821480_1993.txt_ceo_lastname_240,-4.807701587677002,cf_qr_ablate,-1.2265625,-4.570312581956387,0.0,-6.034264087677002,Ross,277509_1993.txt_ceo_lastname_228,ceo_lastname
Jones,821480_1993.txt_ceo_lastname_240,-2.815553903579712,patch_qr,1.3984375,-1.9453125819563866,2.625,-1.417116403579712,Ross,277509_1993.txt_ceo_lastname_228,ceo_lastname
Jones,821480_1993.txt_ceo_lastname_240,-4.747511863708496,patch_random,-4.8203125,-8.164062581956387,-3.59375,-9.567824363708496,Ross,277509_1993.txt_ceo_lastname_228,ceo_lastname
Jones,821480_1993.txt_ceo_lastname_240,-4.899789810180664,patch_bottom,-1.1484375,-4.492187581956387,0.078125,-6.048227310180664,Ross,277509_1993.txt_ceo_lastname_228,ceo_lastname
Jones,821480_1993.txt_ceo_lastname_240,-4.35734748840332,patch_same_layer,-1.0078125,-4.351562581956387,0.21875,-5.36515998840332,Ross,277509_1993.txt_ceo_lastname_228,ceo_lastname
Beard,764764_1993.txt_ceo_lastname_45,-0.35437050461769104,cf_clean,-0.8593861758708954,0.0,nan,-1.2137566804885864,Powell,716006_1993.txt_ceo_lastname_119,ceo_lastname
Beard,764764_1993.txt_ceo_lastname_45,-7.9737162590026855,cf_qr_ablate,-3.3251004219055176,-2.465714246034622,0.0,-11.298816680908203,Powell,716006_1993.txt_ceo_lastname_119,ceo_lastname
Beard,764764_1993.txt_ceo_lastname_45,-3.449439525604248,patch_qr,-2.5636749267578125,-1.7042887508869171,0.7614254951477051,-6.0131144523620605,Powell,716006_1993.txt_ceo_lastname_119,ceo_lastname
Beard,764764_1993.txt_ceo_lastname_45,-7.827620506286621,patch_random,-5.000792503356934,-4.141406327486038,-1.675692081451416,-12.828413009643555,Powell,716006_1993.txt_ceo_lastname_119,ceo_lastname
Beard,764764_1993.txt_ceo_lastname_45,-7.944418430328369,patch_bottom,-3.244703769683838,-2.3853175938129425,0.08039665222167969,-11.189122200012207,Powell,716006_1993.txt_ceo_lastname_119,ceo_lastname
Beard,764764_1993.txt_ceo_lastname_45,-8.50674819946289,patch_same_layer,-1.8916168212890625,-1.0322306454181671,1.433483600616455,-10.398365020751953,Powell,716006_1993.txt_ceo_lastname_119,ceo_lastname
Pritzker,100923_1993.txt_ceo_lastname_190,-17.121267318725586,cf_clean,17.119903756538406,0.0,nan,-0.001363562187179923,Popham,828530_1993.txt_ceo_lastname_113,ceo_lastname
Pritzker,100923_1993.txt_ceo_lastname_190,-10.433568954467773,cf_qr_ablate,4.770273208618164,-12.349630547920242,0.0,-5.663295745849609,Popham,828530_1993.txt_ceo_lastname_113,ceo_lastname
Pritzker,100923_1993.txt_ceo_lastname_190,-7.418741226196289,patch_qr,5.948708653450012,-11.171195103088394,1.1784354448318481,-1.4700325727462769,Popham,828530_1993.txt_ceo_lastname_113,ceo_lastname
Pritzker,100923_1993.txt_ceo_lastname_190,-9.403203964233398,patch_random,3.7996139526367188,-13.320289803901687,-0.9706592559814453,-5.60359001159668,Popham,828530_1993.txt_ceo_lastname_113,ceo_lastname
Pritzker,100923_1993.txt_ceo_lastname_190,-10.367410659790039,patch_bottom,4.7304606437683105,-12.389443112770095,-0.039812564849853516,-5.6369500160217285,Popham,828530_1993.txt_ceo_lastname_113,ceo_lastname
Pritzker,100923_1993.txt_ceo_lastname_190,-9.454479217529297,patch_same_layer,4.515916347503662,-12.603987409034744,-0.25435686111450195,-4.938562870025635,Popham,828530_1993.txt_ceo_lastname_113,ceo_lastname
Pritzker,100923_1993.txt_ceo_lastname_190,-0.2641710638999939,cf_clean,-1.3126129508018494,0.0,nan,-1.5767840147018433,Zandman,103730_1993.txt_ceo_lastname_6,ceo_lastname
Pritzker,100923_1993.txt_ceo_lastname_190,-7.603818416595459,cf_qr_ablate,3.313051700592041,4.62566465139389,0.0,-4.290766716003418,Zandman,103730_1993.txt_ceo_lastname_6,ceo_lastname
Pritzker,100923_1993.txt_ceo_lastname_190,-5.678128719329834,patch_qr,4.223064541816711,5.535677492618561,0.9100128412246704,-1.4550641775131226,Zandman,103730_1993.txt_ceo_lastname_6,ceo_lastname
Pritzker,100923_1993.txt_ceo_lastname_190,-7.215859413146973,patch_random,2.76064395904541,4.0732569098472595,-0.5524077415466309,-4.4552154541015625,Zandman,103730_1993.txt_ceo_lastname_6,ceo_lastname
Pritzker,100923_1993.txt_ceo_lastname_190,-7.571144104003906,patch_bottom,3.221676826477051,4.5342897772789,-0.09137487411499023,-4.3494672775268555,Zandman,103730_1993.txt_ceo_lastname_6,ceo_lastname
Pritzker,100923_1993.txt_ceo_lastname_190,-7.7597246170043945,patch_same_layer,3.031503677368164,4.344116628170013,-0.28154802322387695,-4.7282209396362305,Zandman,103730_1993.txt_ceo_lastname_6,ceo_lastname
Goode,40878_1993.txt_ceo_lastname_19,-0.00014697945152875036,cf_clean,-22.884595757364877,0.0,nan,-22.884742736816406,Lenzie,71180_1993.txt_ceo_lastname_215,ceo_lastname
Goode,40878_1993.txt_ceo_lastname_19,-11.632064819335938,cf_qr_ablate,-2.5131940841674805,20.371401673197397,0.0,-14.145258903503418,Lenzie,71180_1993.txt_ceo_lastname_215,ceo_lastname
Goode,40878_1993.txt_ceo_lastname_19,-5.007003307342529,patch_qr,-8.66912317276001,14.215472584604868,-6.155929088592529,-13.676126480102539,Lenzie,71180_1993.txt_ceo_lastname_215,ceo_lastname
Goode,40878_1993.txt_ceo_lastname_19,-11.538106918334961,patch_random,-4.99995231628418,17.884643441080698,-2.486758232116699,-16.53805923461914,Lenzie,71180_1993.txt_ceo_lastname_215,ceo_lastname
Goode,40878_1993.txt_ceo_lastname_19,-11.585674285888672,patch_bottom,-2.266878128051758,20.61771762931312,0.24631595611572266,-13.85255241394043,Lenzie,71180_1993.txt_ceo_lastname_215,ceo_lastname
Goode,40878_1993.txt_ceo_lastname_19,-11.955265045166016,patch_same_layer,-1.4971179962158203,21.387477761149057,1.0160760879516602,-13.452383041381836,Lenzie,71180_1993.txt_ceo_lastname_215,ceo_lastname
Newton,55387_1993.txt_ceo_lastname_11,-0.0037778690457344055,cf_clean,-12.42968713492155,0.0,nan,-12.433465003967285,Jones,821480_1993.txt_ceo_lastname_240,ceo_lastname
Newton,55387_1993.txt_ceo_lastname_11,-11.165528297424316,cf_qr_ablate,4.1328125,16.56249963492155,0.0,-7.032715797424316,Jones,821480_1993.txt_ceo_lastname_240,ceo_lastname
Newton,55387_1993.txt_ceo_lastname_11,-5.584646701812744,patch_qr,0.046875,12.47656213492155,-4.0859375,-5.537771701812744,Jones,821480_1993.txt_ceo_lastname_240,ceo_lastname
Newton,55387_1993.txt_ceo_lastname_11,-11.018327713012695,patch_random,2.7890625,15.21874963492155,-1.34375,-8.229265213012695,Jones,821480_1993.txt_ceo_lastname_240,ceo_lastname
Newton,55387_1993.txt_ceo_lastname_11,-11.413362503051758,patch_bottom,4.328125,16.75781213492155,0.1953125,-7.085237503051758,Jones,821480_1993.txt_ceo_lastname_240,ceo_lastname
Newton,55387_1993.txt_ceo_lastname_11,-10.329996109008789,patch_same_layer,3.921875,16.35156213492155,-0.2109375,-6.408121109008789,Jones,821480_1993.txt_ceo_lastname_240,ceo_lastname
Powell,716006_1993.txt_ceo_lastname_119,-0.04200000688433647,cf_clean,-3.21951537206769,0.0,nan,-3.2615153789520264,Peterson,859257_1993.txt_ceo_lastname_146,ceo_lastname
Powell,716006_1993.txt_ceo_lastname_119,-12.024418830871582,cf_qr_ablate,2.4505386352539062,5.670054007321596,0.0,-9.573880195617676,Peterson,859257_1993.txt_ceo_lastname_146,ceo_lastname
Powell,716006_1993.txt_ceo_lastname_119,-8.378938674926758,patch_qr,2.828850746154785,6.048366118222475,0.3783121109008789,-5.550087928771973,Peterson,859257_1993.txt_ceo_lastname_146,ceo_lastname
Powell,716006_1993.txt_ceo_lastname_119,-11.904396057128906,patch_random,1.060333251953125,4.279848624020815,-1.3902053833007812,-10.844062805175781,Peterson,859257_1993.txt_ceo_lastname_146,ceo_lastname
Powell,716006_1993.txt_ceo_lastname_119,-12.06834602355957,patch_bottom,2.524947166442871,5.744462538510561,0.07440853118896484,-9.5433988571167,Peterson,859257_1993.txt_ceo_lastname_146,ceo_lastname
