condition,gold,idx,mean_logprob,num_answer_tokens,sum_logprob,task
patch_bottom,Goode,40878_1993.txt_ceo_lastname_19,-5.059460639953613,2,-10.118921279907227,ceo_lastname
patch_same_layer,Goode,40878_1993.txt_ceo_lastname_19,-6.665947437286377,2,-13.331894874572754,ceo_lastname
patch_random,Goode,40878_1993.txt_ceo_lastname_19,-4.418603897094727,2,-8.837207794189453,ceo_lastname
clean,McCraw,37748_1993.txt_ceo_lastname_63,-0.0013791456585749984,2,-0.0027582913171499968,ceo_lastname
qr_ablate,McCraw,37748_1993.txt_ceo_lastname_63,-2.1880624294281006,2,-4.376124858856201,ceo_lastname
patch_qr,McCraw,37748_1993.txt_ceo_lastname_63,-3.9656317234039307,2,-7.931263446807861,ceo_lastname
patch_bottom,McCraw,37748_1993.txt_ceo_lastname_63,-2.0193870067596436,2,-4.038774013519287,ceo_lastname
patch_same_layer,McCraw,37748_1993.txt_ceo_lastname_63,-1.5544074773788452,2,-3.1088149547576904,ceo_lastname
patch_random,McCraw,37748_1993.txt_ceo_lastname_63,-2.6696910858154297,2,-5.339382171630859,ceo_lastname
clean,Goodes,104669_1993.txt_ceo_lastname_84,-1.6808238797239028e-05,2,-3.3616477594478056e-05,ceo_lastname
qr_ablate,Goodes,104669_1993.txt_ceo_lastname_84,-8.144489288330078,2,-16.288978576660156,ceo_lastname
patch_qr,Goodes,104669_1993.txt_ceo_lastname_84,-1.733580231666565,2,-3.46716046333313,ceo_lastname
patch_bottom,Goodes,104669_1993.txt_ceo_lastname_84,-8.906620979309082,2,-17.813241958618164,ceo_lastname
patch_same_layer,Goodes,104669_1993.txt_ceo_lastname_84,-8.814191818237305,2,-17.62838363647461,ceo_lastname
patch_random,Goodes,104669_1993.txt_ceo_lastname_84,-8.106282234191895,2,-16.21256446838379,ceo_lastname
clean,Allender,34501_1993.txt_ceo_lastname_220,-1.5735404303995892e-05,2,-3.1470808607991785e-05,ceo_lastname
qr_ablate,Allender,34501_1993.txt_ceo_lastname_220,-3.4223055839538574,2,-6.844611167907715,ceo_lastname
patch_qr,Allender,34501_1993.txt_ceo_lastname_220,-0.00046702841063961387,2,-0.0009340568212792277,ceo_lastname
patch_bottom,Allender,34501_1993.txt_ceo_lastname_220,-3.3566036224365234,2,-6.713207244873047,ceo_lastname
patch_same_layer,Allender,34501_1993.txt_ceo_lastname_220,-1.7355679273605347,2,-3.4711358547210693,ceo_lastname
patch_random,Allender,34501_1993.txt_ceo_lastname_220,-1.9623020887374878,2,-3.9246041774749756,ceo_lastname
clean,Goldsmith,201461_1993.txt_ceo_lastname_77,-1.668928234721534e-06,2,-3.337856469443068e-06,ceo_lastname
qr_ablate,Goldsmith,201461_1993.txt_ceo_lastname_77,-0.00017854366160463542,2,-0.00035708732320927083,ceo_lastname
patch_qr,Goldsmith,201461_1993.txt_ceo_lastname_77,-2.181482886953745e-05,2,-4.36296577390749e-05,ceo_lastname
patch_bottom,Goldsmith,201461_1993.txt_ceo_lastname_77,-0.00023085511929821223,2,-0.00046171023859642446,ceo_lastname
patch_same_layer,Goldsmith,201461_1993.txt_ceo_lastname_77,-0.025800835341215134,2,-0.05160167068243027,ceo_lastname
patch_random,Goldsmith,201461_1993.txt_ceo_lastname_77,-0.000304904009681195,2,-0.00060980801936239,ceo_lastname
clean,Berglund,18497_1993.txt_ceo_lastname_35,-0.03767867758870125,3,-0.11303602904081345,ceo_lastname
qr_ablate,Berglund,18497_1993.txt_ceo_lastname_35,-1.3978041410446167,3,-4.1934123039245605,ceo_lastname
patch_qr,Berglund,18497_1993.txt_ceo_lastname_35,-0.8890385031700134,3,-2.6671154499053955,ceo_lastname
patch_bottom,Berglund,18497_1993.txt_ceo_lastname_35,-1.2398097515106201,3,-3.7194290161132812,ceo_lastname
patch_same_layer,Berglund,18497_1993.txt_ceo_lastname_35,-0.8575412034988403,3,-2.5726234912872314,ceo_lastname
patch_random,Berglund,18497_1993.txt_ceo_lastname_35,-1.0442109107971191,3,-3.1326327323913574,ceo_lastname
clean,Thomas,36326_1993.txt_ceo_lastname_142,-4.291525328881107e-06,1,-4.291525328881107e-06,ceo_lastname
qr_ablate,Thomas,36326_1993.txt_ceo_lastname_142,-0.049577951431274414,1,-0.049577951431274414,ceo_lastname
patch_qr,Thomas,36326_1993.txt_ceo_lastname_142,-0.00015317220822907984,1,-0.00015317220822907984,ceo_lastname
patch_bottom,Thomas,36326_1993.txt_ceo_lastname_142,-0.11428435891866684,1,-0.11428435891866684,ceo_lastname
patch_same_layer,Thomas,36326_1993.txt_ceo_lastname_142,-0.07263514399528503,1,-0.07263514399528503,ceo_lastname
patch_random,Thomas,36326_1993.txt_ceo_lastname_142,-0.006362420506775379,1,-0.006362420506775379,ceo_lastname
clean,Ross,277509_1993.txt_ceo_lastname_228,-3.4450891689630225e-05,1,-3.4450891689630225e-05,ceo_lastname
qr_ablate,Ross,277509_1993.txt_ceo_lastname_228,-0.10165149718523026,1,-0.10165149718523026,ceo_lastname
patch_qr,Ross,277509_1993.txt_ceo_lastname_228,-0.0008455515489913523,1,-0.0008455515489913523,ceo_lastname
patch_bottom,Ross,277509_1993.txt_ceo_lastname_228,-0.33887413144111633,1,-0.33887413144111633,ceo_lastname
patch_same_layer,Ross,277509_1993.txt_ceo_lastname_228,-0.008058416657149792,1,-0.008058416657149792,ceo_lastname
patch_random,Ross,277509_1993.txt_ceo_lastname_228,-0.07103274762630463,1,-0.07103274762630463,ceo_lastname
clean,Zandman,103730_1993.txt_ceo_lastname_6,-1.1920928244535389e-07,3,-3.576278402306343e-07,ceo_lastname
qr_ablate,Zandman,103730_1993.txt_ceo_lastname_6,-0.0038475512992590666,3,-0.011542653664946556,ceo_lastname
patch_qr,Zandman,103730_1993.txt_ceo_lastname_6,-7.978126086527482e-05,3,-0.00023934377531986684,ceo_lastname
patch_bottom,Zandman,103730_1993.txt_ceo_lastname_6,-0.014372925274074078,3,-0.04311877489089966,ceo_lastname
patch_same_layer,Zandman,103730_1993.txt_ceo_lastname_6,-0.01547403633594513,3,-0.04642210900783539,ceo_lastname
patch_random,Zandman,103730_1993.txt_ceo_lastname_6,-0.0017857190687209368,3,-0.005357156973332167,ceo_lastname
clean,Lenzie,71180_1993.txt_ceo_lastname_215,-0.033797793090343475,2,-0.06759558618068695,ceo_lastname
qr_ablate,Lenzie,71180_1993.txt_ceo_lastname_215,-1.773627758026123,2,-3.547255516052246,ceo_lastname
patch_qr,Lenzie,71180_1993.txt_ceo_lastname_215,-0.06433279067277908,2,-0.12866558134555817,ceo_lastname
patch_bottom,Lenzie,71180_1993.txt_ceo_lastname_215,-1.5274524688720703,2,-3.0549049377441406,ceo_lastname
patch_same_layer,Lenzie,71180_1993.txt_ceo_lastname_215,-2.043985366821289,2,-4.087970733642578,ceo_lastname
patch_random,Lenzie,71180_1993.txt_ceo_lastname_215,-0.9577264785766602,2,-1.9154529571533203,ceo_lastname
clean,Cwiertnia,277821_1993.txt_ceo_lastname_157,-0.0009948628721758723,4,-0.003979451488703489,ceo_lastname
qr_ablate,Cwiertnia,277821_1993.txt_ceo_lastname_157,-0.037700679153203964,4,-0.15080271661281586,ceo_lastname
patch_qr,Cwiertnia,277821_1993.txt_ceo_lastname_157,-0.08673341572284698,4,-0.34693366289138794,ceo_lastname
patch_bottom,Cwiertnia,277821_1993.txt_ceo_lastname_157,-0.03535030782222748,4,-0.1414012312889099,ceo_lastname
patch_same_layer,Cwiertnia,277821_1993.txt_ceo_lastname_157,-0.5586037039756775,4,-2.23441481590271,ceo_lastname
patch_random,Cwiertnia,277821_1993.txt_ceo_lastname_157,-0.02381492219865322,4,-0.09525968879461288,ceo_lastname
clean,Bogle,801124_1993.txt_ceo_lastname_134,-0.00029413102311082184,2,-0.0005882620462216437,ceo_lastname
qr_ablate,Bogle,801124_1993.txt_ceo_lastname_134,-2.9574086666107178,2,-5.9148173332214355,ceo_lastname
patch_qr,Bogle,801124_1993.txt_ceo_lastname_134,-2.9697225093841553,2,-5.9394450187683105,ceo_lastname
patch_bottom,Bogle,801124_1993.txt_ceo_lastname_134,-2.8691797256469727,2,-5.738359451293945,ceo_lastname
patch_same_layer,Bogle,801124_1993.txt_ceo_lastname_134,-2.483799457550049,2,-4.967598915100098,ceo_lastname
patch_random,Bogle,801124_1993.txt_ceo_lastname_134,-2.8085670471191406,2,-5.617134094238281,ceo_lastname
clean,0,801124_1993.txt_employees_count_total_132,-10.182726860046387,1,-10.182726860046387,employees_count_total
qr_ablate,0,801124_1993.txt_employees_count_total_132,-1.8190839290618896,1,-1.8190839290618896,employees_count_total
patch_qr,0,801124_1993.txt_employees_count_total_132,-5.129309177398682,1,-5.129309177398682,employees_count_total
patch_bottom,0,801124_1993.txt_employees_count_total_132,-3.2138733863830566,1,-3.2138733863830566,employees_count_total
patch_same_layer,0,801124_1993.txt_employees_count_total_132,-5.072559356689453,1,-5.072559356689453,employees_count_total
patch_random,0,801124_1993.txt_employees_count_total_132,-1.245557427406311,1,-1.245557427406311,employees_count_total
clean,4426,277509_1993.txt_employees_count_total_227,-1.5763684511184692,4,-6.305473804473877,employees_count_total
qr_ablate,4426,277509_1993.txt_employees_count_total_227,-4.290875434875488,4,-17.163501739501953,employees_count_total
patch_qr,4426,277509_1993.txt_employees_count_total_227,-0.5516983270645142,4,-2.2067933082580566,employees_count_total
patch_bottom,4426,277509_1993.txt_employees_count_total_227,-4.436238765716553,4,-17.74495506286621,employees_count_total
patch_same_layer,4426,277509_1993.txt_employees_count_total_227,-3.3632397651672363,4,-13.452959060668945,employees_count_total
patch_random,4426,277509_1993.txt_employees_count_total_227,-4.47948694229126,4,-17.91794776916504,employees_count_total
clean,1962,276999_1993.txt_employees_count_total_162,-1.2479817867279053,4,-4.991927146911621,employees_count_total
qr_ablate,1962,276999_1993.txt_employees_count_total_162,-4.166986465454102,4,-16.667945861816406,employees_count_total
patch_qr,1962,276999_1993.txt_employees_count_total_162,-1.0852606296539307,4,-4.341042518615723,employees_count_total
patch_bottom,1962,276999_1993.txt_employees_count_total_162,-4.061957836151123,4,-16.247831344604492,employees_count_total
patch_same_layer,1962,276999_1993.txt_employees_count_total_162,-3.94917893409729,4,-15.79671573638916,employees_count_total
patch_random,1962,276999_1993.txt_employees_count_total_162,-3.9947805404663086,4,-15.979122161865234,employees_count_total
clean,3570,100923_1993.txt_employees_count_total_189,-0.014669209718704224,4,-0.058676838874816895,employees_count_total
qr_ablate,3570,100923_1993.txt_employees_count_total_189,-1.3641222715377808,4,-5.456489086151123,employees_count_total
patch_qr,3570,100923_1993.txt_employees_count_total_189,-0.06566638499498367,4,-0.2626655399799347,employees_count_total
patch_bottom,3570,100923_1993.txt_employees_count_total_189,-1.5288883447647095,4,-6.115553379058838,employees_count_total
patch_same_layer,3570,100923_1993.txt_employees_count_total_189,-1.4259456396102905,4,-5.703782558441162,employees_count_total
patch_random,3570,100923_1993.txt_employees_count_total_189,-1.503069281578064,4,-6.012277126312256,employees_count_total
clean,2260,55387_1993.txt_employees_count_total_10,-0.2842198610305786,4,-1.1368794441223145,employees_count_total
qr_ablate,2260,55387_1993.txt_employees_count_total_10,-1.6467586755752563,4,-6.587034702301025,employees_count_total
patch_qr,2260,55387_1993.txt_employees_count_total_10,-0.04217170178890228,4,-0.16868680715560913,employees_count_total
patch_bottom,2260,55387_1993.txt_employees_count_total_10,-2.2042407989501953,4,-8.816963195800781,employees_count_total
patch_same_layer,2260,55387_1993.txt_employees_count_total_10,-1.5701334476470947,4,-6.280533790588379,employees_count_total
patch_random,2260,55387_1993.txt_employees_count_total_10,-1.6838133335113525,4,-6.73525333404541,employees_count_total
clean,3712,103392_1993.txt_employees_count_total_176,-0.0027599576860666275,4,-0.01103983074426651,employees_count_total
qr_ablate,3712,103392_1993.txt_employees_count_total_176,-2.4728875160217285,4,-9.891550064086914,employees_count_total
patch_qr,3712,103392_1993.txt_employees_count_total_176,-0.14169543981552124,4,-0.566781759262085,employees_count_total
patch_bottom,3712,103392_1993.txt_employees_count_total_176,-2.69073224067688,4,-10.76292896270752,employees_count_total
patch_same_layer,3712,103392_1993.txt_employees_count_total_176,-3.9051201343536377,4,-15.62048053741455,employees_count_total
patch_random,3712,103392_1993.txt_employees_count_total_176,-2.7592878341674805,4,-11.037151336669922,employees_count_total
clean,11500,36326_1993.txt_employees_count_total_141,-0.054717469960451126,5,-0.27358734607696533,employees_count_total
qr_ablate,11500,36326_1993.txt_employees_count_total_141,-1.6748723983764648,5,-8.374361991882324,employees_count_total
patch_qr,11500,36326_1993.txt_employees_count_total_141,-0.01446274109184742,5,-0.07231370359659195,employees_count_total
patch_bottom,11500,36326_1993.txt_employees_count_total_141,-2.1399319171905518,5,-10.69965934753418,employees_count_total
patch_same_layer,11500,36326_1993.txt_employees_count_total_141,-1.362734317779541,5,-6.813671588897705,employees_count_total
patch_random,11500,36326_1993.txt_employees_count_total_141,-2.169938087463379,5,-10.849690437316895,employees_count_total
clean,1741,71180_1993.txt_employees_count_total_214,-0.006188023369759321,4,-0.024752093479037285,employees_count_total
qr_ablate,1741,71180_1993.txt_employees_count_total_214,-1.7939265966415405,4,-7.175706386566162,employees_count_total
patch_qr,1741,71180_1993.txt_employees_count_total_214,-0.02772514708340168,4,-0.11090058833360672,employees_count_total
patch_bottom,1741,71180_1993.txt_employees_count_total_214,-1.9279950857162476,4,-7.71198034286499,employees_count_total
patch_same_layer,1741,71180_1993.txt_employees_count_total_214,-1.726589560508728,4,-6.906358242034912,employees_count_total
patch_random,1741,71180_1993.txt_employees_count_total_214,-2.0888116359710693,4,-8.355246543884277,employees_count_total
clean,60400,10456_1993.txt_employees_count_total_98,-0.7919763326644897,5,-3.959881544113159,employees_count_total
qr_ablate,60400,10456_1993.txt_employees_count_total_98,-1.9646434783935547,5,-9.823217391967773,employees_count_total
patch_qr,60400,10456_1993.txt_employees_count_total_98,-0.5731403827667236,5,-2.865701913833618,employees_count_total
patch_bottom,60400,10456_1993.txt_employees_count_total_98,-2.276794672012329,5,-11.383973121643066,employees_count_total
patch_same_layer,60400,10456_1993.txt_employees_count_total_98,-1.3575162887573242,5,-6.787581443786621,employees_count_total
patch_random,60400,10456_1993.txt_employees_count_total_98,-2.154179096221924,5,-10.770895004272461,employees_count_total
clean,4151,745287_1993.txt_employees_count_total_38,-0.03082629293203354,4,-0.12330517172813416,employees_count_total
qr_ablate,4151,745287_1993.txt_employees_count_total_38,-2.408043384552002,4,-9.632173538208008,employees_count_total
patch_qr,4151,745287_1993.txt_employees_count_total_38,-0.16250699758529663,4,-0.6500279903411865,employees_count_total
patch_bottom,4151,745287_1993.txt_employees_count_total_38,-3.740603446960449,4,-14.962413787841797,employees_count_total
patch_same_layer,4151,745287_1993.txt_employees_count_total_38,-2.1939759254455566,4,-8.775903701782227,employees_count_total
patch_random,4151,745287_1993.txt_employees_count_total_38,-2.519716501235962,4,-10.078866004943848,employees_count_total
clean,564,74783_1993.txt_employees_count_total_206,-1.1647058725357056,3,-3.494117498397827,employees_count_total
qr_ablate,564,74783_1993.txt_employees_count_total_206,-4.7490129470825195,3,-14.247037887573242,employees_count_total
patch_qr,564,74783_1993.txt_employees_count_total_206,-1.9001142978668213,3,-5.700342655181885,employees_count_total
patch_bottom,564,74783_1993.txt_employees_count_total_206,-4.940524101257324,3,-14.821572303771973,employees_count_total
patch_same_layer,564,74783_1993.txt_employees_count_total_206,-5.4278564453125,3,-16.2835693359375,employees_count_total
patch_random,564,74783_1993.txt_employees_count_total_206,-4.90847110748291,3,-14.725412368774414,employees_count_total
clean,86168,66740_1993.txt_employees_count_total_197,-2.637500524520874,5,-13.187501907348633,employees_count_total
qr_ablate,86168,66740_1993.txt_employees_count_total_197,-2.7667794227600098,5,-13.83389663696289,employees_count_total
patch_qr,86168,66740_1993.txt_employees_count_total_197,-1.8162651062011719,5,-9.08132553100586,employees_count_total
patch_bottom,86168,66740_1993.txt_employees_count_total_197,-2.9514224529266357,5,-14.757112503051758,employees_count_total
patch_same_layer,86168,66740_1993.txt_employees_count_total_197,-1.8750908374786377,5,-9.37545394897461,employees_count_total
patch_random,86168,66740_1993.txt_employees_count_total_197,-2.7119271755218506,5,-13.559636116027832,employees_count_total
clean,35000,716006_1993.txt_employees_count_total_118,-0.2062024623155594,5,-1.0310122966766357,employees_count_total
qr_ablate,35000,716006_1993.txt_employees_count_total_118,-0.9487223029136658,5,-4.7436113357543945,employees_count_total
patch_qr,35000,716006_1993.txt_employees_count_total_118,-0.05293990299105644,5,-0.2646995186805725,employees_count_total
patch_bottom,35000,716006_1993.txt_employees_count_total_118,-1.456213116645813,5,-7.281065464019775,employees_count_total
patch_same_layer,35000,716006_1993.txt_employees_count_total_118,-1.598211646080017,5,-7.991057872772217,employees_count_total
patch_random,35000,716006_1993.txt_employees_count_total_118,-1.0462632179260254,5,-5.231316089630127,employees_count_total
clean,257,18497_1993.txt_employees_count_total_34,-9.695548214949667e-06,3,-2.90866428258596e-05,employees_count_total
qr_ablate,257,18497_1993.txt_employees_count_total_34,-2.305251121520996,3,-6.91575288772583,employees_count_total
patch_qr,257,18497_1993.txt_employees_count_total_34,-0.14927798509597778,3,-0.44783395528793335,employees_count_total
patch_bottom,257,18497_1993.txt_employees_count_total_34,-2.6746206283569336,3,-8.0238618850708,employees_count_total
patch_same_layer,257,18497_1993.txt_employees_count_total_34,-2.6069231033325195,3,-7.820769309997559,employees_count_total
patch_random,257,18497_1993.txt_employees_count_total_34,-2.3024649620056152,3,-6.907394886016846,employees_count_total
clean,0,821480_1993.txt_employees_count_total_238,-0.4701768755912781,1,-0.4701768755912781,employees_count_total
qr_ablate,0,821480_1993.txt_employees_count_total_238,-5.810401916503906,1,-5.810401916503906,employees_count_total
patch_qr,0,821480_1993.txt_employees_count_total_238,-4.746674060821533,1,-4.746674060821533,employees_count_total
patch_bottom,0,821480_1993.txt_employees_count_total_238,-5.79810094833374,1,-5.79810094833374,employees_count_total
patch_same_layer,0,821480_1993.txt_employees_count_total_238,-4.770381927490234,1,-4.770381927490234,employees_count_total
patch_random,0,821480_1993.txt_employees_count_total_238,-5.529685974121094,1,-5.529685974121094,employees_count_total
clean,35000,104669_1993.txt_employees_count_total_83,-0.6067871451377869,5,-3.033935546875,employees_count_total
qr_ablate,35000,104669_1993.txt_employees_count_total_83,-1.8418442010879517,5,-9.209220886230469,employees_count_total
patch_qr,35000,104669_1993.txt_employees_count_total_83,-0.1979132741689682,5,-0.9895663857460022,employees_count_total
patch_bottom,35000,104669_1993.txt_employees_count_total_83,-2.254082441329956,5,-11.27041244506836,employees_count_total
patch_same_layer,35000,104669_1993.txt_employees_count_total_83,-1.8589811325073242,5,-9.294905662536621,employees_count_total
patch_random,35000,104669_1993.txt_employees_count_total_83,-2.0134382247924805,5,-10.067191123962402,employees_count_total
clean,California,277821_1993.txt_headquarters_state_153,-0.005566571839153767,1,-0.005566571839153767,headquarters_state
qr_ablate,California,277821_1993.txt_headquarters_state_153,-1.875714659690857,1,-1.875714659690857,headquarters_state
patch_qr,California,277821_1993.txt_headquarters_state_153,-0.04176930710673332,1,-0.04176930710673332,headquarters_state
patch_bottom,California,277821_1993.txt_headquarters_state_153,-2.655360698699951,1,-2.655360698699951,headquarters_state
patch_same_layer,California,277821_1993.txt_headquarters_state_153,-4.4616570472717285,1,-4.4616570472717285,headquarters_state
patch_random,California,277821_1993.txt_headquarters_state_153,-2.203033447265625,1,-2.203033447265625,headquarters_state
clean,Connecticut,40878_1993.txt_headquarters_state_15,-0.34315890073776245,2,-0.6863178014755249,headquarters_state
qr_ablate,Connecticut,40878_1993.txt_headquarters_state_15,-5.802614688873291,2,-11.605229377746582,headquarters_state
patch_qr,Connecticut,40878_1993.txt_headquarters_state_15,-1.6973768472671509,2,-3.3947536945343018,headquarters_state
patch_bottom,Connecticut,40878_1993.txt_headquarters_state_15,-5.925009727478027,2,-11.850019454956055,headquarters_state
patch_same_layer,Connecticut,40878_1993.txt_headquarters_state_15,-5.28727388381958,2,-10.57454776763916,headquarters_state
patch_random,Connecticut,40878_1993.txt_headquarters_state_15,-5.747649669647217,2,-11.495299339294434,headquarters_state
clean,Nebraska,74783_1993.txt_headquarters_state_203,-0.016675524413585663,2,-0.033351048827171326,headquarters_state
qr_ablate,Nebraska,74783_1993.txt_headquarters_state_203,-0.20502857863903046,2,-0.4100571572780609,headquarters_state
patch_qr,Nebraska,74783_1993.txt_headquarters_state_203,-0.009689731523394585,2,-0.01937946304678917,headquarters_state
patch_bottom,Nebraska,74783_1993.txt_headquarters_state_203,-0.2662453353404999,2,-0.5324906706809998,headquarters_state
patch_same_layer,Nebraska,74783_1993.txt_headquarters_state_203,-1.4023677110671997,2,-2.8047354221343994,headquarters_state
patch_random,Nebraska,74783_1993.txt_headquarters_state_203,-0.3220149874687195,2,-0.644029974937439,headquarters_state
clean,New Jersey,104669_1993.txt_headquarters_state_80,-0.6091154217720032,2,-1.2182308435440063,headquarters_state
qr_ablate,New Jersey,104669_1993.txt_headquarters_state_80,-0.4013429284095764,2,-0.8026858568191528,headquarters_state
patch_qr,New Jersey,104669_1993.txt_headquarters_state_80,-0.024106647819280624,2,-0.04821329563856125,headquarters_state
patch_bottom,New Jersey,104669_1993.txt_headquarters_state_80,-0.8335577845573425,2,-1.667115569114685,headquarters_state
patch_same_layer,New Jersey,104669_1993.txt_headquarters_state_80,-1.0219300985336304,2,-2.0438601970672607,headquarters_state
patch_random,New Jersey,104669_1993.txt_headquarters_state_80,-1.0016567707061768,2,-2.0033135414123535,headquarters_state
clean,California,799319_1993.txt_headquarters_state_123,-3.671578815556131e-05,1,-3.671578815556131e-05,headquarters_state
qr_ablate,California,799319_1993.txt_headquarters_state_123,-0.396928995847702,1,-0.396928995847702,headquarters_state
patch_qr,California,799319_1993.txt_headquarters_state_123,-0.0051674614660441875,1,-0.0051674614660441875,headquarters_state
patch_bottom,California,799319_1993.txt_headquarters_state_123,-0.5432685613632202,1,-0.5432685613632202,headquarters_state
patch_same_layer,California,799319_1993.txt_headquarters_state_123,-1.605121374130249,1,-1.605121374130249,headquarters_state
patch_random,California,799319_1993.txt_headquarters_state_123,-0.6910662651062012,1,-0.6910662651062012,headquarters_state
clean,Nevada,71180_1993.txt_headquarters_state_211,-9.452574886381626e-05,3,-0.0002835772465914488,headquarters_state
qr_ablate,Nevada,71180_1993.txt_headquarters_state_211,-0.0881081223487854,3,-0.2643243670463562,headquarters_state
patch_qr,Nevada,71180_1993.txt_headquarters_state_211,-0.0010757705895230174,3,-0.0032273116521537304,headquarters_state
patch_bottom,Nevada,71180_1993.txt_headquarters_state_211,-0.1383499950170517,3,-0.4150499701499939,headquarters_state
patch_same_layer,Nevada,71180_1993.txt_headquarters_state_211,-0.11633054912090302,3,-0.34899163246154785,headquarters_state
patch_random,Nevada,71180_1993.txt_headquarters_state_211,-0.0717756450176239,3,-0.2153269350528717,headquarters_state
clean,Tennessee,764764_1993.txt_headquarters_state_43,-0.00015101949975360185,2,-0.0003020389995072037,headquarters_state
qr_ablate,Tennessee,764764_1993.txt_headquarters_state_43,-2.3118700981140137,2,-4.623740196228027,headquarters_state
patch_qr,Tennessee,764764_1993.txt_headquarters_state_43,-0.4092141091823578,2,-0.8184282183647156,headquarters_state
patch_bottom,Tennessee,764764_1993.txt_headquarters_state_43,-2.6137807369232178,2,-5.2275614738464355,headquarters_state
patch_same_layer,Tennessee,764764_1993.txt_headquarters_state_43,-5.649430751800537,2,-11.298861503601074,headquarters_state
patch_random,Tennessee,764764_1993.txt_headquarters_state_43,-2.814563274383545,2,-5.62912654876709,headquarters_state
clean,New York,103392_1993.txt_headquarters_state_173,-2.188371181488037,2,-4.376742362976074,headquarters_state
qr_ablate,New York,103392_1993.txt_headquarters_state_173,-2.058681011199951,2,-4.117362022399902,headquarters_state
patch_qr,New York,103392_1993.txt_headquarters_state_173,-1.5130369663238525,2,-3.026073932647705,headquarters_state
patch_bottom,New York,103392_1993.txt_headquarters_state_173,-2.090765953063965,2,-4.18153190612793,headquarters_state
patch_same_layer,New York,103392_1993.txt_headquarters_state_173,-2.376171112060547,2,-4.752342224121094,headquarters_state
patch_random,New York,103392_1993.txt_headquarters_state_173,-1.7239102125167847,2,-3.4478204250335693,headquarters_state
clean,Pennsylvania,103730_1993.txt_headquarters_state_2,-0.0011742620263248682,2,-0.0023485240526497364,headquarters_state
