condition,gold,idx,mean_logprob,num_answer_tokens,sum_logprob,task
patch_qr,564,74783_1993.txt_employees_count_total_206,-8.212854385375977,1,-8.212854385375977,employees_count_total
patch_bottom,564,74783_1993.txt_employees_count_total_206,-7.9150519371032715,1,-7.9150519371032715,employees_count_total
patch_same_layer,564,74783_1993.txt_employees_count_total_206,-7.9150519371032715,1,-7.9150519371032715,employees_count_total
patch_random,564,74783_1993.txt_employees_count_total_206,-7.9150519371032715,1,-7.9150519371032715,employees_count_total
clean,86168,66740_1993.txt_employees_count_total_197,-5.400080680847168,2,-10.800161361694336,employees_count_total
qr_ablate,86168,66740_1993.txt_employees_count_total_197,-5.009896755218506,2,-10.019793510437012,employees_count_total
patch_qr,86168,66740_1993.txt_employees_count_total_197,-5.118924617767334,2,-10.237849235534668,employees_count_total
patch_bottom,86168,66740_1993.txt_employees_count_total_197,-5.009896755218506,2,-10.019793510437012,employees_count_total
patch_same_layer,86168,66740_1993.txt_employees_count_total_197,-5.009896755218506,2,-10.019793510437012,employees_count_total
patch_random,86168,66740_1993.txt_employees_count_total_197,-5.009896755218506,2,-10.019793510437012,employees_count_total
clean,35000,716006_1993.txt_employees_count_total_118,-5.647589206695557,2,-11.295178413391113,employees_count_total
qr_ablate,35000,716006_1993.txt_employees_count_total_118,-5.019995212554932,2,-10.039990425109863,employees_count_total
patch_qr,35000,716006_1993.txt_employees_count_total_118,-5.152209758758545,2,-10.30441951751709,employees_count_total
patch_bottom,35000,716006_1993.txt_employees_count_total_118,-5.019995212554932,2,-10.039990425109863,employees_count_total
patch_same_layer,35000,716006_1993.txt_employees_count_total_118,-5.019995212554932,2,-10.039990425109863,employees_count_total
patch_random,35000,716006_1993.txt_employees_count_total_118,-5.019995212554932,2,-10.039990425109863,employees_count_total
clean,257,18497_1993.txt_employees_count_total_34,-0.004566716495901346,1,-0.004566716495901346,employees_count_total
qr_ablate,257,18497_1993.txt_employees_count_total_34,-0.006075485609471798,1,-0.006075485609471798,employees_count_total
patch_qr,257,18497_1993.txt_employees_count_total_34,-0.005035456735640764,1,-0.005035456735640764,employees_count_total
patch_bottom,257,18497_1993.txt_employees_count_total_34,-0.006075485609471798,1,-0.006075485609471798,employees_count_total
patch_same_layer,257,18497_1993.txt_employees_count_total_34,-0.006075485609471798,1,-0.006075485609471798,employees_count_total
patch_random,257,18497_1993.txt_employees_count_total_34,-0.006075485609471798,1,-0.006075485609471798,employees_count_total
clean,0,821480_1993.txt_employees_count_total_238,-1.3110733032226562,1,-1.3110733032226562,employees_count_total
qr_ablate,0,821480_1993.txt_employees_count_total_238,-1.9238530397415161,1,-1.9238530397415161,employees_count_total
patch_qr,0,821480_1993.txt_employees_count_total_238,-1.688536524772644,1,-1.688536524772644,employees_count_total
patch_bottom,0,821480_1993.txt_employees_count_total_238,-1.9238530397415161,1,-1.9238530397415161,employees_count_total
patch_same_layer,0,821480_1993.txt_employees_count_total_238,-1.9238530397415161,1,-1.9238530397415161,employees_count_total
patch_random,0,821480_1993.txt_employees_count_total_238,-1.9238530397415161,1,-1.9238530397415161,employees_count_total
clean,35000,104669_1993.txt_employees_count_total_83,-5.410964012145996,2,-10.821928024291992,employees_count_total
qr_ablate,35000,104669_1993.txt_employees_count_total_83,-5.154496192932129,2,-10.308992385864258,employees_count_total
patch_qr,35000,104669_1993.txt_employees_count_total_83,-5.148297309875488,2,-10.296594619750977,employees_count_total
patch_bottom,35000,104669_1993.txt_employees_count_total_83,-5.154496192932129,2,-10.308992385864258,employees_count_total
patch_same_layer,35000,104669_1993.txt_employees_count_total_83,-5.154496192932129,2,-10.308992385864258,employees_count_total
patch_random,35000,104669_1993.txt_employees_count_total_83,-5.154496192932129,2,-10.308992385864258,employees_count_total
clean,California,277821_1993.txt_headquarters_state_153,-0.0024396199733018875,1,-0.0024396199733018875,headquarters_state
qr_ablate,California,277821_1993.txt_headquarters_state_153,-0.004501566756516695,1,-0.004501566756516695,headquarters_state
patch_qr,California,277821_1993.txt_headquarters_state_153,-0.0035802333150058985,1,-0.0035802333150058985,headquarters_state
patch_bottom,California,277821_1993.txt_headquarters_state_153,-0.004501566756516695,1,-0.004501566756516695,headquarters_state
patch_same_layer,California,277821_1993.txt_headquarters_state_153,-0.004501566756516695,1,-0.004501566756516695,headquarters_state
patch_random,California,277821_1993.txt_headquarters_state_153,-0.004501566756516695,1,-0.004501566756516695,headquarters_state
clean,Connecticut,40878_1993.txt_headquarters_state_15,-3.4577157497406006,2,-6.915431499481201,headquarters_state
qr_ablate,Connecticut,40878_1993.txt_headquarters_state_15,-4.128406524658203,2,-8.256813049316406,headquarters_state
patch_qr,Connecticut,40878_1993.txt_headquarters_state_15,-4.058558464050293,2,-8.117116928100586,headquarters_state
patch_bottom,Connecticut,40878_1993.txt_headquarters_state_15,-4.128406524658203,2,-8.256813049316406,headquarters_state
patch_same_layer,Connecticut,40878_1993.txt_headquarters_state_15,-4.128406524658203,2,-8.256813049316406,headquarters_state
patch_random,Connecticut,40878_1993.txt_headquarters_state_15,-4.128406524658203,2,-8.256813049316406,headquarters_state
clean,Nebraska,74783_1993.txt_headquarters_state_203,-0.015965832397341728,2,-0.031931664794683456,headquarters_state
qr_ablate,Nebraska,74783_1993.txt_headquarters_state_203,-0.023892182856798172,2,-0.047784365713596344,headquarters_state
patch_qr,Nebraska,74783_1993.txt_headquarters_state_203,-0.02161277085542679,2,-0.04322554171085358,headquarters_state
patch_bottom,Nebraska,74783_1993.txt_headquarters_state_203,-0.023892182856798172,2,-0.047784365713596344,headquarters_state
patch_same_layer,Nebraska,74783_1993.txt_headquarters_state_203,-0.023892182856798172,2,-0.047784365713596344,headquarters_state
patch_random,Nebraska,74783_1993.txt_headquarters_state_203,-0.023892182856798172,2,-0.047784365713596344,headquarters_state
clean,New Jersey,104669_1993.txt_headquarters_state_80,-0.04313713312149048,2,-0.08627426624298096,headquarters_state
qr_ablate,New Jersey,104669_1993.txt_headquarters_state_80,-0.02631133608520031,2,-0.05262267217040062,headquarters_state
patch_qr,New Jersey,104669_1993.txt_headquarters_state_80,-0.026643039658665657,2,-0.053286079317331314,headquarters_state
patch_bottom,New Jersey,104669_1993.txt_headquarters_state_80,-0.02631133608520031,2,-0.05262267217040062,headquarters_state
patch_same_layer,New Jersey,104669_1993.txt_headquarters_state_80,-0.02631133608520031,2,-0.05262267217040062,headquarters_state
patch_random,New Jersey,104669_1993.txt_headquarters_state_80,-0.02631133608520031,2,-0.05262267217040062,headquarters_state
clean,California,799319_1993.txt_headquarters_state_123,-0.002127766376361251,1,-0.002127766376361251,headquarters_state
qr_ablate,California,799319_1993.txt_headquarters_state_123,-0.006673311814665794,1,-0.006673311814665794,headquarters_state
patch_qr,California,799319_1993.txt_headquarters_state_123,-0.0059434822760522366,1,-0.0059434822760522366,headquarters_state
patch_bottom,California,799319_1993.txt_headquarters_state_123,-0.006673311814665794,1,-0.006673311814665794,headquarters_state
patch_same_layer,California,799319_1993.txt_headquarters_state_123,-0.006673311814665794,1,-0.006673311814665794,headquarters_state
patch_random,California,799319_1993.txt_headquarters_state_123,-0.006673311814665794,1,-0.006673311814665794,headquarters_state
clean,Nevada,71180_1993.txt_headquarters_state_211,-0.0024684197269380093,3,-0.0074052587151527405,headquarters_state
qr_ablate,Nevada,71180_1993.txt_headquarters_state_211,-0.006606073584407568,3,-0.019818220287561417,headquarters_state
patch_qr,Nevada,71180_1993.txt_headquarters_state_211,-0.006028076633810997,3,-0.01808422990143299,headquarters_state
patch_bottom,Nevada,71180_1993.txt_headquarters_state_211,-0.006606073584407568,3,-0.019818220287561417,headquarters_state
patch_same_layer,Nevada,71180_1993.txt_headquarters_state_211,-0.006606073584407568,3,-0.019818220287561417,headquarters_state
patch_random,Nevada,71180_1993.txt_headquarters_state_211,-0.006606073584407568,3,-0.019818220287561417,headquarters_state
clean,Tennessee,764764_1993.txt_headquarters_state_43,-0.009232440032064915,2,-0.01846488006412983,headquarters_state
qr_ablate,Tennessee,764764_1993.txt_headquarters_state_43,-0.014509051106870174,2,-0.02901810221374035,headquarters_state
patch_qr,Tennessee,764764_1993.txt_headquarters_state_43,-0.012331555597484112,2,-0.024663111194968224,headquarters_state
patch_bottom,Tennessee,764764_1993.txt_headquarters_state_43,-0.014509051106870174,2,-0.02901810221374035,headquarters_state
patch_same_layer,Tennessee,764764_1993.txt_headquarters_state_43,-0.014509051106870174,2,-0.02901810221374035,headquarters_state
patch_random,Tennessee,764764_1993.txt_headquarters_state_43,-0.014509051106870174,2,-0.02901810221374035,headquarters_state
clean,New York,103392_1993.txt_headquarters_state_173,-0.5016649961471558,2,-1.0033299922943115,headquarters_state
qr_ablate,New York,103392_1993.txt_headquarters_state_173,-0.7634959816932678,2,-1.5269919633865356,headquarters_state
patch_qr,New York,103392_1993.txt_headquarters_state_173,-0.7222062349319458,2,-1.4444124698638916,headquarters_state
patch_bottom,New York,103392_1993.txt_headquarters_state_173,-0.7634959816932678,2,-1.5269919633865356,headquarters_state
patch_same_layer,New York,103392_1993.txt_headquarters_state_173,-0.7634959816932678,2,-1.5269919633865356,headquarters_state
patch_random,New York,103392_1993.txt_headquarters_state_173,-0.7634959816932678,2,-1.5269919633865356,headquarters_state
