alt_answer,alt_idx,cf_answer_sum_logprob,condition,margin,margin_shift_vs_cf_clean,margin_shift_vs_cf_qr_ablate,orig_answer_sum_logprob,source_answer,source_idx,task
29900,812427_1993.txt_employees_count_total_248,-9.82580280303955,patch_same_layer,-3.337630271911621,16.424952507019043,0.6395378112792969,-13.163433074951172,4151,745287_1993.txt_employees_count_total_38,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-9.256701469421387,cf_clean,-9.865765571594238,0.0,nan,-19.122467041015625,4200,277821_1993.txt_employees_count_total_156,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-10.07729721069336,cf_qr_ablate,-1.5473155975341797,8.318449974060059,0.0,-11.624612808227539,4200,277821_1993.txt_employees_count_total_156,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-3.8835325241088867,patch_qr,-6.646540641784668,3.2192249298095703,-5.099225044250488,-10.530073165893555,4200,277821_1993.txt_employees_count_total_156,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-9.954713821411133,patch_random,-1.5791587829589844,8.286606788635254,-0.03184318542480469,-11.533872604370117,4200,277821_1993.txt_employees_count_total_156,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-10.085298538208008,patch_bottom,-1.5415592193603516,8.324206352233887,0.005756378173828125,-11.62685775756836,4200,277821_1993.txt_employees_count_total_156,employees_count_total
35000,716006_1993.txt_employees_count_total_118,-10.651494026184082,patch_same_layer,-1.3680009841918945,8.497764587402344,0.17931461334228516,-12.019495010375977,4200,277821_1993.txt_employees_count_total_156,employees_count_total
1741,71180_1993.txt_employees_count_total_214,-7.7497382164001465,cf_clean,-15.285112857818604,0.0,nan,-23.03485107421875,76200,732714_1993.txt_employees_count_total_169,employees_count_total
1741,71180_1993.txt_employees_count_total_214,-9.205756187438965,cf_qr_ablate,-4.6612653732299805,10.623847484588623,0.0,-13.867021560668945,76200,732714_1993.txt_employees_count_total_169,employees_count_total
1741,71180_1993.txt_employees_count_total_214,-7.270477771759033,patch_qr,-5.067086696624756,10.218026161193848,-0.4058213233947754,-12.337564468383789,76200,732714_1993.txt_employees_count_total_169,employees_count_total
1741,71180_1993.txt_employees_count_total_214,-9.144094467163086,patch_random,-4.642843246459961,10.642269611358643,0.01842212677001953,-13.786937713623047,76200,732714_1993.txt_employees_count_total_169,employees_count_total
1741,71180_1993.txt_employees_count_total_214,-9.219850540161133,patch_bottom,-4.66566276550293,10.619450092315674,-0.004397392272949219,-13.885513305664062,76200,732714_1993.txt_employees_count_total_169,employees_count_total
1741,71180_1993.txt_employees_count_total_214,-9.780621528625488,patch_same_layer,-4.476347923278809,10.808764934539795,0.18491744995117188,-14.256969451904297,76200,732714_1993.txt_employees_count_total_169,employees_count_total
3570,100923_1993.txt_employees_count_total_189,-5.817182540893555,cf_clean,-21.45973777770996,0.0,nan,-27.276920318603516,51250,18230_1993.txt_employees_count_total_244,employees_count_total
3570,100923_1993.txt_employees_count_total_189,-12.220611572265625,cf_qr_ablate,-2.4064559936523438,19.053281784057617,0.0,-14.627067565917969,51250,18230_1993.txt_employees_count_total_244,employees_count_total
3570,100923_1993.txt_employees_count_total_189,-8.714398384094238,patch_qr,-7.402358055114746,14.057379722595215,-4.995902061462402,-16.116756439208984,51250,18230_1993.txt_employees_count_total_244,employees_count_total
3570,100923_1993.txt_employees_count_total_189,-12.217266082763672,patch_random,-2.3994388580322266,19.060298919677734,0.0070171356201171875,-14.616704940795898,51250,18230_1993.txt_employees_count_total_244,employees_count_total
3570,100923_1993.txt_employees_count_total_189,-12.231510162353516,patch_bottom,-2.4025278091430664,19.057209968566895,0.003928184509277344,-14.634037971496582,51250,18230_1993.txt_employees_count_total_244,employees_count_total
3570,100923_1993.txt_employees_count_total_189,-12.705020904541016,patch_same_layer,-2.336459159851074,19.123278617858887,0.06999683380126953,-15.04148006439209,51250,18230_1993.txt_employees_count_total_244,employees_count_total
76200,732714_1993.txt_employees_count_total_169,-10.573780059814453,cf_clean,-13.228816986083984,0.0,nan,-23.802597045898438,6101,80661_1993.txt_employees_count_total_29,employees_count_total
76200,732714_1993.txt_employees_count_total_169,-10.906113624572754,cf_qr_ablate,-2.8802614212036133,10.348555564880371,0.0,-13.786375045776367,6101,80661_1993.txt_employees_count_total_29,employees_count_total
76200,732714_1993.txt_employees_count_total_169,-9.403238296508789,patch_qr,-9.511362075805664,3.7174549102783203,-6.631100654602051,-18.914600372314453,6101,80661_1993.txt_employees_count_total_29,employees_count_total
76200,732714_1993.txt_employees_count_total_169,-10.92425537109375,patch_random,-2.867656707763672,10.361160278320312,0.012604713439941406,-13.791912078857422,6101,80661_1993.txt_employees_count_total_29,employees_count_total
76200,732714_1993.txt_employees_count_total_169,-10.906425476074219,patch_bottom,-2.8809728622436523,10.347844123840332,-0.0007114410400390625,-13.787398338317871,6101,80661_1993.txt_employees_count_total_29,employees_count_total
76200,732714_1993.txt_employees_count_total_169,-11.393915176391602,patch_same_layer,-2.5411882400512695,10.687628746032715,0.33907318115234375,-13.935103416442871,6101,80661_1993.txt_employees_count_total_29,employees_count_total
86168,66740_1993.txt_employees_count_total_197,-11.204606056213379,cf_clean,-10.38925838470459,0.0,nan,-21.59386444091797,29900,812427_1993.txt_employees_count_total_248,employees_count_total
86168,66740_1993.txt_employees_count_total_197,-9.993834495544434,cf_qr_ablate,-3.805670738220215,6.583587646484375,0.0,-13.799505233764648,29900,812427_1993.txt_employees_count_total_248,employees_count_total
86168,66740_1993.txt_employees_count_total_197,-7.827026844024658,patch_qr,-7.011973857879639,3.377284526824951,-3.206303119659424,-14.839000701904297,29900,812427_1993.txt_employees_count_total_248,employees_count_total
86168,66740_1993.txt_employees_count_total_197,-10.068146705627441,patch_random,-3.8780555725097656,6.511202812194824,-0.07238483428955078,-13.946202278137207,29900,812427_1993.txt_employees_count_total_248,employees_count_total
86168,66740_1993.txt_employees_count_total_197,-9.987261772155762,patch_bottom,-3.8115501403808594,6.5777082443237305,-0.005879402160644531,-13.798811912536621,29900,812427_1993.txt_employees_count_total_248,employees_count_total
86168,66740_1993.txt_employees_count_total_197,-10.834250450134277,patch_same_layer,-3.6187734603881836,6.770484924316406,0.18689727783203125,-14.453023910522461,29900,812427_1993.txt_employees_count_total_248,employees_count_total
4200,277821_1993.txt_employees_count_total_156,-7.378519535064697,cf_clean,-13.274993419647217,0.0,nan,-20.653512954711914,4729,40878_1993.txt_employees_count_total_18,employees_count_total
4200,277821_1993.txt_employees_count_total_156,-8.222477912902832,cf_qr_ablate,-6.1751813888549805,7.099812030792236,0.0,-14.397659301757812,4729,40878_1993.txt_employees_count_total_18,employees_count_total
4200,277821_1993.txt_employees_count_total_156,-5.766953945159912,patch_qr,-7.636831760406494,5.638161659240723,-1.4616503715515137,-13.403785705566406,4729,40878_1993.txt_employees_count_total_18,employees_count_total
4200,277821_1993.txt_employees_count_total_156,-8.239103317260742,patch_random,-6.142167091369629,7.132826328277588,0.03301429748535156,-14.381270408630371,4729,40878_1993.txt_employees_count_total_18,employees_count_total
4200,277821_1993.txt_employees_count_total_156,-8.216080665588379,patch_bottom,-6.184035301208496,7.090958118438721,-0.008853912353515625,-14.400115966796875,4729,40878_1993.txt_employees_count_total_18,employees_count_total
4200,277821_1993.txt_employees_count_total_156,-8.579431533813477,patch_same_layer,-6.090228080749512,7.184765338897705,0.08495330810546875,-14.669659614562988,4729,40878_1993.txt_employees_count_total_18,employees_count_total
4729,40878_1993.txt_employees_count_total_18,-12.603520393371582,cf_clean,-12.96817684173584,0.0,nan,-25.571697235107422,35000,716006_1993.txt_employees_count_total_118,employees_count_total
4729,40878_1993.txt_employees_count_total_18,-10.729757308959961,cf_qr_ablate,0.3917808532714844,13.359957695007324,0.0,-10.337976455688477,35000,716006_1993.txt_employees_count_total_118,employees_count_total
4729,40878_1993.txt_employees_count_total_18,-8.426466941833496,patch_qr,-4.947793960571289,8.02038288116455,-5.339574813842773,-13.374260902404785,35000,716006_1993.txt_employees_count_total_118,employees_count_total
4729,40878_1993.txt_employees_count_total_18,-10.713733673095703,patch_random,0.43729114532470703,13.405467987060547,0.045510292053222656,-10.276442527770996,35000,716006_1993.txt_employees_count_total_118,employees_count_total
4729,40878_1993.txt_employees_count_total_18,-10.725534439086914,patch_bottom,0.3843822479248047,13.352559089660645,-0.0073986053466796875,-10.34115219116211,35000,716006_1993.txt_employees_count_total_118,employees_count_total
4729,40878_1993.txt_employees_count_total_18,-11.343902587890625,patch_same_layer,0.026772499084472656,12.994949340820312,-0.3650083541870117,-11.317130088806152,35000,716006_1993.txt_employees_count_total_118,employees_count_total
1741,71180_1993.txt_employees_count_total_214,-5.232585430145264,cf_clean,-19.83861017227173,0.0,nan,-25.071195602416992,11500,36326_1993.txt_employees_count_total_141,employees_count_total
1741,71180_1993.txt_employees_count_total_214,-8.145634651184082,cf_qr_ablate,-1.989781379699707,17.84882879257202,0.0,-10.135416030883789,11500,36326_1993.txt_employees_count_total_141,employees_count_total
1741,71180_1993.txt_employees_count_total_214,-3.0492520332336426,patch_qr,-8.757298946380615,11.081311225891113,-6.767517566680908,-11.806550979614258,11500,36326_1993.txt_employees_count_total_141,employees_count_total
1741,71180_1993.txt_employees_count_total_214,-8.132768630981445,patch_random,-2.0027542114257812,17.835855960845947,-0.012972831726074219,-10.135522842407227,11500,36326_1993.txt_employees_count_total_141,employees_count_total
1741,71180_1993.txt_employees_count_total_214,-8.15182113647461,patch_bottom,-1.9782381057739258,17.860372066497803,0.01154327392578125,-10.130059242248535,11500,36326_1993.txt_employees_count_total_141,employees_count_total
1741,71180_1993.txt_employees_count_total_214,-9.178570747375488,patch_same_layer,-1.5983610153198242,18.240249156951904,0.3914203643798828,-10.776931762695312,11500,36326_1993.txt_employees_count_total_141,employees_count_total
0,821480_1993.txt_employees_count_total_238,-0.011708940379321575,cf_clean,-14.484375272877514,0.0,nan,-14.496084213256836,257,18497_1993.txt_employees_count_total_34,employees_count_total
0,821480_1993.txt_employees_count_total_238,-2.0404767990112305,cf_qr_ablate,-7.5,6.984375272877514,0.0,-9.54047679901123,257,18497_1993.txt_employees_count_total_34,employees_count_total
0,821480_1993.txt_employees_count_total_238,-0.9685987234115601,patch_qr,-8.054687142372131,6.429688130505383,-0.5546871423721313,-9.023285865783691,257,18497_1993.txt_employees_count_total_34,employees_count_total
0,821480_1993.txt_employees_count_total_238,-2.0970096588134766,patch_random,-7.4609375,7.023437772877514,0.0390625,-9.557947158813477,257,18497_1993.txt_employees_count_total_34,employees_count_total
0,821480_1993.txt_employees_count_total_238,-2.0561363697052,patch_bottom,-7.476562261581421,7.0078130112960935,0.0234377384185791,-9.532698631286621,257,18497_1993.txt_employees_count_total_34,employees_count_total
0,821480_1993.txt_employees_count_total_238,-1.9857851266860962,patch_same_layer,-7.632812857627869,6.851562415249646,-0.13281285762786865,-9.618597984313965,257,18497_1993.txt_employees_count_total_34,employees_count_total
76200,732714_1993.txt_employees_count_total_169,-11.864030838012695,cf_clean,-9.879171371459961,0.0,nan,-21.743202209472656,60400,10456_1993.txt_employees_count_total_98,employees_count_total
76200,732714_1993.txt_employees_count_total_169,-10.22269344329834,cf_qr_ablate,-3.466236114501953,6.412935256958008,0.0,-13.688929557800293,60400,10456_1993.txt_employees_count_total_98,employees_count_total
76200,732714_1993.txt_employees_count_total_169,-8.917533874511719,patch_qr,-5.083866119384766,4.795305252075195,-1.6176300048828125,-14.001399993896484,60400,10456_1993.txt_employees_count_total_98,employees_count_total
76200,732714_1993.txt_employees_count_total_169,-10.21521282196045,patch_random,-3.468846321105957,6.410325050354004,-0.0026102066040039062,-13.684059143066406,60400,10456_1993.txt_employees_count_total_98,employees_count_total
76200,732714_1993.txt_employees_count_total_169,-10.228018760681152,patch_bottom,-3.445408821105957,6.433762550354004,0.020827293395996094,-13.67342758178711,60400,10456_1993.txt_employees_count_total_98,employees_count_total
76200,732714_1993.txt_employees_count_total_169,-10.695362091064453,patch_same_layer,-3.214693069458008,6.664478302001953,0.2515430450439453,-13.910055160522461,60400,10456_1993.txt_employees_count_total_98,employees_count_total
51250,18230_1993.txt_employees_count_total_244,-12.11061954498291,cf_clean,-15.394465446472168,0.0,nan,-27.505084991455078,86168,66740_1993.txt_employees_count_total_197,employees_count_total
51250,18230_1993.txt_employees_count_total_244,-12.552080154418945,cf_qr_ablate,-5.067403793334961,10.327061653137207,0.0,-17.619483947753906,86168,66740_1993.txt_employees_count_total_197,employees_count_total
51250,18230_1993.txt_employees_count_total_244,-7.860891342163086,patch_qr,-11.078607559204102,4.315857887268066,-6.011203765869141,-18.939498901367188,86168,66740_1993.txt_employees_count_total_197,employees_count_total
51250,18230_1993.txt_employees_count_total_244,-12.536264419555664,patch_random,-5.110757827758789,10.283707618713379,-0.043354034423828125,-17.647022247314453,86168,66740_1993.txt_employees_count_total_197,employees_count_total
51250,18230_1993.txt_employees_count_total_244,-12.54391098022461,patch_bottom,-5.060876846313477,10.333588600158691,0.006526947021484375,-17.604787826538086,86168,66740_1993.txt_employees_count_total_197,employees_count_total
51250,18230_1993.txt_employees_count_total_244,-13.431550025939941,patch_same_layer,-4.829985618591309,10.56447982788086,0.23741817474365234,-18.26153564453125,86168,66740_1993.txt_employees_count_total_197,employees_count_total
5300,34501_1993.txt_employees_count_total_219,-7.15269660949707,cf_clean,-16.274484634399414,0.0,nan,-23.427181243896484,1741,71180_1993.txt_employees_count_total_214,employees_count_total
5300,34501_1993.txt_employees_count_total_219,-9.189582824707031,cf_qr_ablate,-3.9800796508789062,12.294404983520508,0.0,-13.169662475585938,1741,71180_1993.txt_employees_count_total_214,employees_count_total
5300,34501_1993.txt_employees_count_total_219,-6.865415573120117,patch_qr,-5.99207878112793,10.282405853271484,-2.0119991302490234,-12.857494354248047,1741,71180_1993.txt_employees_count_total_214,employees_count_total
5300,34501_1993.txt_employees_count_total_219,-9.138141632080078,patch_random,-3.9833383560180664,12.291146278381348,-0.0032587051391601562,-13.121479988098145,1741,71180_1993.txt_employees_count_total_214,employees_count_total
5300,34501_1993.txt_employees_count_total_219,-9.18913459777832,patch_bottom,-3.975823402404785,12.298661231994629,0.004256248474121094,-13.164958000183105,1741,71180_1993.txt_employees_count_total_214,employees_count_total
5300,34501_1993.txt_employees_count_total_219,-9.354378700256348,patch_same_layer,-4.0856828689575195,12.188801765441895,-0.10560321807861328,-13.440061569213867,1741,71180_1993.txt_employees_count_total_214,employees_count_total
Ross,277509_1993.txt_ceo_lastname_228,-0.4220157265663147,cf_clean,-0.6718749403953552,0.0,nan,-1.09389066696167,Thomas,36326_1993.txt_ceo_lastname_142,ceo_lastname
Ross,277509_1993.txt_ceo_lastname_228,-6.592417240142822,cf_qr_ablate,-0.859375,-0.18750005960464478,0.0,-7.451792240142822,Thomas,36326_1993.txt_ceo_lastname_142,ceo_lastname
Ross,277509_1993.txt_ceo_lastname_228,-5.495593547821045,patch_qr,-1.1875,-0.5156250596046448,-0.328125,-6.683093547821045,Thomas,36326_1993.txt_ceo_lastname_142,ceo_lastname
Ross,277509_1993.txt_ceo_lastname_228,-6.604946136474609,patch_random,-0.8359375,-0.16406255960464478,0.0234375,-7.440883636474609,Thomas,36326_1993.txt_ceo_lastname_142,ceo_lastname
Ross,277509_1993.txt_ceo_lastname_228,-6.578767776489258,patch_bottom,-0.859375,-0.18750005960464478,0.0,-7.438142776489258,Thomas,36326_1993.txt_ceo_lastname_142,ceo_lastname
Ross,277509_1993.txt_ceo_lastname_228,-6.756688117980957,patch_same_layer,-0.828125,-0.15625005960464478,0.03125,-7.584813117980957,Thomas,36326_1993.txt_ceo_lastname_142,ceo_lastname
Jones,310431_1993.txt_ceo_lastname_70,-3.3914668560028076,cf_clean,3.3437500819563866,0.0,nan,-0.04771677404642105,Ross,277509_1993.txt_ceo_lastname_228,ceo_lastname
Jones,310431_1993.txt_ceo_lastname_70,-4.807701587677002,cf_qr_ablate,-1.2265625,-4.570312581956387,0.0,-6.034264087677002,Ross,277509_1993.txt_ceo_lastname_228,ceo_lastname
Jones,310431_1993.txt_ceo_lastname_70,-3.3405754566192627,patch_qr,-0.421875,-3.7656250819563866,0.8046875,-3.7624504566192627,Ross,277509_1993.txt_ceo_lastname_228,ceo_lastname
Jones,310431_1993.txt_ceo_lastname_70,-4.802559852600098,patch_random,-1.234375,-4.578125081956387,-0.0078125,-6.036934852600098,Ross,277509_1993.txt_ceo_lastname_228,ceo_lastname
Jones,310431_1993.txt_ceo_lastname_70,-4.800394535064697,patch_bottom,-1.2265625,-4.570312581956387,0.0,-6.026957035064697,Ross,277509_1993.txt_ceo_lastname_228,ceo_lastname
Jones,310431_1993.txt_ceo_lastname_70,-4.837652206420898,patch_same_layer,-1.234375,-4.578125081956387,-0.0078125,-6.072027206420898,Ross,277509_1993.txt_ceo_lastname_228,ceo_lastname
Lenzie,71180_1993.txt_ceo_lastname_215,-6.767956733703613,cf_clean,6.765789312077686,0.0,nan,-0.0021674216259270906,Leva,77227_1993.txt_ceo_lastname_91,ceo_lastname
Lenzie,71180_1993.txt_ceo_lastname_215,-9.45724105834961,cf_qr_ablate,6.416887283325195,-0.3489020287524909,0.0,-3.040353775024414,Leva,77227_1993.txt_ceo_lastname_91,ceo_lastname
Lenzie,71180_1993.txt_ceo_lastname_215,-8.843310356140137,patch_qr,8.565786480903625,1.7999971688259393,2.14889919757843,-0.27752387523651123,Leva,77227_1993.txt_ceo_lastname_91,ceo_lastname
Lenzie,71180_1993.txt_ceo_lastname_215,-9.555248260498047,patch_random,6.4904396533966064,-0.27534965868107975,0.07355237007141113,-3.0648086071014404,Leva,77227_1993.txt_ceo_lastname_91,ceo_lastname
Lenzie,71180_1993.txt_ceo_lastname_215,-9.462786674499512,patch_bottom,6.416348934173584,-0.3494403779041022,-0.0005383491516113281,-3.0464377403259277,Leva,77227_1993.txt_ceo_lastname_91,ceo_lastname
Lenzie,71180_1993.txt_ceo_lastname_215,-10.100871086120605,patch_same_layer,5.379117965698242,-1.386671346379444,-1.0377693176269531,-4.721753120422363,Leva,77227_1993.txt_ceo_lastname_91,ceo_lastname
Loucks,10456_1993.txt_ceo_lastname_99,-0.07477381080389023,cf_clean,-20.137178398668766,0.0,nan,-20.211952209472656,Goodes,104669_1993.txt_ceo_lastname_84,ceo_lastname
Loucks,10456_1993.txt_ceo_lastname_99,-12.073240280151367,cf_qr_ablate,-5.505067825317383,14.632110573351383,0.0,-17.57830810546875,Goodes,104669_1993.txt_ceo_lastname_84,ceo_lastname
Loucks,10456_1993.txt_ceo_lastname_99,-7.973560333251953,patch_qr,-8.65262222290039,11.484556175768375,-3.147554397583008,-16.626182556152344,Goodes,104669_1993.txt_ceo_lastname_84,ceo_lastname
Loucks,10456_1993.txt_ceo_lastname_99,-12.047426223754883,patch_random,-5.555835723876953,14.581342674791813,-0.05076789855957031,-17.603261947631836,Goodes,104669_1993.txt_ceo_lastname_84,ceo_lastname
Loucks,10456_1993.txt_ceo_lastname_99,-12.074867248535156,patch_bottom,-5.510219573974609,14.626958824694157,-0.0051517486572265625,-17.585086822509766,Goodes,104669_1993.txt_ceo_lastname_84,ceo_lastname
Loucks,10456_1993.txt_ceo_lastname_99,-12.361153602600098,patch_same_layer,-5.338004112243652,14.799174286425114,0.16706371307373047,-17.69915771484375,Goodes,104669_1993.txt_ceo_lastname_84,ceo_lastname
Drew,812427_1993.txt_ceo_lastname_249,-1.349020004272461,cf_clean,0.9224914610385895,0.0,nan,-0.42652854323387146,Peterson,859257_1993.txt_ceo_lastname_146,ceo_lastname
Drew,812427_1993.txt_ceo_lastname_249,-11.960342407226562,cf_qr_ablate,2.2371625900268555,1.314671128988266,0.0,-9.723179817199707,Peterson,859257_1993.txt_ceo_lastname_146,ceo_lastname
Drew,812427_1993.txt_ceo_lastname_249,-4.836719512939453,patch_qr,3.006184220314026,2.0836927592754364,0.7690216302871704,-1.8305352926254272,Peterson,859257_1993.txt_ceo_lastname_146,ceo_lastname
Drew,812427_1993.txt_ceo_lastname_249,-12.05852222442627,patch_random,2.144458770751953,1.2219673097133636,-0.09270381927490234,-9.914063453674316,Peterson,859257_1993.txt_ceo_lastname_146,ceo_lastname
Drew,812427_1993.txt_ceo_lastname_249,-11.961738586425781,patch_bottom,2.2332000732421875,1.310708612203598,-0.003962516784667969,-9.728538513183594,Peterson,859257_1993.txt_ceo_lastname_146,ceo_lastname
Drew,812427_1993.txt_ceo_lastname_249,-12.256260871887207,patch_same_layer,2.076104164123535,1.1536127030849457,-0.1610584259033203,-10.180156707763672,Peterson,859257_1993.txt_ceo_lastname_146,ceo_lastname
Jones,310431_1993.txt_ceo_lastname_70,-0.8048449754714966,cf_clean,0.15625,0.0,nan,-0.6485949754714966,Craig,40454_1993.txt_ceo_lastname_90,ceo_lastname
Jones,310431_1993.txt_ceo_lastname_70,-6.720178604125977,cf_qr_ablate,-2.5703125,-2.7265625,0.0,-9.290491104125977,Craig,40454_1993.txt_ceo_lastname_90,ceo_lastname
Jones,310431_1993.txt_ceo_lastname_70,-5.703634262084961,patch_qr,-2.2265625,-2.3828125,0.34375,-7.930196762084961,Craig,40454_1993.txt_ceo_lastname_90,ceo_lastname
Jones,310431_1993.txt_ceo_lastname_70,-6.71759557723999,patch_random,-2.578125476837158,-2.734375476837158,-0.007812976837158203,-9.295721054077148,Craig,40454_1993.txt_ceo_lastname_90,ceo_lastname
Jones,310431_1993.txt_ceo_lastname_70,-6.724033832550049,patch_bottom,-2.570312976837158,-2.726562976837158,-4.76837158203125e-07,-9.294346809387207,Craig,40454_1993.txt_ceo_lastname_90,ceo_lastname
Jones,310431_1993.txt_ceo_lastname_70,-6.821473121643066,patch_same_layer,-2.65625,-2.8125,-0.0859375,-9.477723121643066,Craig,40454_1993.txt_ceo_lastname_90,ceo_lastname
Lenzie,71180_1993.txt_ceo_lastname_215,-0.04302380979061127,cf_clean,-16.221784844994545,0.0,nan,-16.264808654785156,McCraw,37748_1993.txt_ceo_lastname_63,ceo_lastname
Lenzie,71180_1993.txt_ceo_lastname_215,-8.795222282409668,cf_qr_ablate,-2.6448469161987305,13.576937928795815,0.0,-11.440069198608398,McCraw,37748_1993.txt_ceo_lastname_63,ceo_lastname
Lenzie,71180_1993.txt_ceo_lastname_215,-2.493420362472534,patch_qr,-8.637307405471802,7.584477439522743,-5.992460489273071,-11.130727767944336,McCraw,37748_1993.txt_ceo_lastname_63,ceo_lastname
Lenzie,71180_1993.txt_ceo_lastname_215,-8.903717041015625,patch_random,-2.6564416885375977,13.565343156456947,-0.011594772338867188,-11.560158729553223,McCraw,37748_1993.txt_ceo_lastname_63,ceo_lastname
Lenzie,71180_1993.txt_ceo_lastname_215,-8.794498443603516,patch_bottom,-2.6375675201416016,13.584217324852943,0.007279396057128906,-11.432065963745117,McCraw,37748_1993.txt_ceo_lastname_63,ceo_lastname
Lenzie,71180_1993.txt_ceo_lastname_215,-9.280405044555664,patch_same_layer,-2.4334211349487305,13.788363710045815,0.21142578125,-11.713826179504395,McCraw,37748_1993.txt_ceo_lastname_63,ceo_lastname
